 
Status=Not/Inst/Conf-files/Unpacked/halF-conf/Half-inst/trig-aWait/Trig-pend 
Err?=(none)/Reinst-required (Status,Err:
libopenjp2-7:amd64 2.5.0-1+b1
libopenmpt-modplug1:amd64 0.8.9.0-openmpt1-2+b1
libopenmpt0:amd64 0.6.7-1
libopenni2-0:amd64 2.2.0.33+dfsg-15+b1
libopenshot-audio8:amd64 0.2.2+dfsg1-2
libopenshot21:amd64 0.2.7+dfsg1-4+b1
libopenvdb10.0:amd64 10.0.1-2
libopus0:amd64 1.3.1-2
libopusfile0:amd64 0.12-3
liborc-0.4-0:amd64 1:0.4.33-2
liborcus-0.17-0:amd64 0.17.2-2+b2
liborcus-parser-0.17-0:amd64 0.17.2-2+b2
libosdcpu3.5.0:amd64 3.5.0-2
libosdgpu3.5.0:amd64 3.5.0-2
libosip2-15:amd64 5.3.0-2
libosmesa6:amd64 22.3.6-1+deb12u1
libosmosdr0:amd64 0.1.8.effcaa7-7+b1
libout123-0:amd64 1.31.1-1
libp11-kit0:amd64 0.24.1-2
libpackage-deprecationmanager-perl 0.17-2
libpackage-stash-perl 0.40-1
libpackage-stash-xs-perl:amd64 0.30-1+b1
libpackagekit-glib2-18:amd64 1.2.6-2
libpadwalker-perl 2.5-1+b3
libpagemaker-0.0-0:amd64 0.0.4-1
libpam-gnome-keyring:amd64 42.1-1+b1
libpam-modules:amd64 1.5.2-6
libpam-modules-bin 1.5.2-6
libpam-runtime 1.5.2-6
libpam-systemd:amd64 252.4-1
libpam0g:amd64 1.5.2-6
libpango-1.0-0:amd64 1.50.12+ds-1
libpango1.0-0:amd64 1.50.12+ds-1
libpangocairo-1.0-0:amd64 1.50.12+ds-1
libpangoft2-1.0-0:amd64 1.50.12+ds-1
libpangomm-1.4-1v5:amd64 2.46.3-1
libpangoxft-1.0-0:amd64 1.50.12+ds-1
libpaper-utils 1.1.28+b1
libpaper1:amd64 1.1.28+b1
libparallel-forkmanager-perl 2.02-1
libparams-classify-perl:amd64 0.015-2+b1
libparams-util-perl 1.102-2+b1
libparams-validate-perl:amd64 1.31-1
libparams-validationcompiler-perl 0.31-1
libparse-recdescent-perl 1.967015+dfsg-4
libparted-fs-resize0:amd64 3.5-3
libparted2:amd64 3.5-3
libpathplan4:amd64 2.42.2-7+b2
libpcap0.8:amd64 1.10.3-1
libpcaudio0:amd64 1.2-2
libpci3:amd64 1:3.9.0-4
libpciaccess-dev:amd64 0.17-2
libpciaccess0:amd64 0.17-2
libpciaccess0:i386 0.17-2
libpcre2-16-0:amd64 10.42-1
libpcre2-32-0:amd64 10.42-1
libpcre2-8-0:amd64 10.42-1
libpcre3:amd64 2:8.39-15
libpcsclite1:amd64 1.9.9-1
libpdfbox-java 1:1.8.16-2
libpentaho-reporting-flow-engine-java 0.9.4-5.1
libperl-critic-perl 1.140-1
libperl4-corelibs-perl 0.004-3
libperl5.34:amd64 5.34.0-5
libperl5.36:amd64 5.36.0-7
libpfm4:amd64 4.12.1+git6-g8aaaf17-1
libpgm-5.3-0:amd64 5.3.128~dfsg-2
libpipeline1:amd64 1.5.7-1
libpipewire-0.3-0:amd64 0.3.65-3
libpipewire-0.3-common 0.3.65-3
libpipewire-0.3-modules:amd64 0.3.65-3
libpixie-java 1:1.1.6-5
libpixman-1-0:amd64 0.42.2-1
libpkcs11-helper1:amd64 1.29.0-1
libplacebo208:amd64 4.208.0-3
libplist3:amd64 2.2.0-6+b1
libplymouth5:amd64 22.02.122-2
libpmem1:amd64 1.12.1-2
libpng16-16:amd64 1.6.39-2
libpocketsphinx3:amd64 0.8+5prealpha+1-15
libpocl2:amd64 3.1-2
libpocl2-common 3.1-2
libpod-parser-perl 1.65-1
libpod-spell-perl 1.25-1
libpolkit-agent-1-0:amd64 0.105-33+kali1
libpolkit-gobject-1-0:amd64 0.105-33+kali1
libpoppler-glib8:amd64 22.12.0-2+b1
libpoppler126:amd64 22.12.0-2+b1
libpopt0:amd64 1.19+dfsg-1
libportaudio2:amd64 19.6.0-1.2
libportmidi0:amd64 1:217-6.1
libportsmf0:amd64 0.1~svn20101010-6
libpostproc56:amd64 7:5.1.2-3
libpotrace0:amd64 1.16-2
libppi-perl 1.276-1
libppix-quotelike-perl 0.023-1
libppix-regexp-perl 0.086-1
libppix-utilities-perl 1.001000-4
libpq5:amd64 15.1-1+b1
libprocps8:amd64 2:3.3.17-7+b1
libproj25:amd64 9.0.1-1
libprotobuf-c1:amd64 1.4.1-1+b1
libprotobuf-lite32:amd64 3.21.12-3
libprotobuf23:amd64 3.12.4-1+b4
libprotobuf32:amd64 3.21.12-3
libproxy-tools 0.4.18-1.2
libproxy1v5:amd64 0.4.18-1.2
libproxychains4:amd64 4.16-2
libpskc0:amd64 2.6.7-3.1
libpsl5:amd64 0.21.0-1.2
libpst4:amd64 0.6.76-1
libptexenc1:amd64 2022.20220321.62855-4
libpthread-stubs0-dev:amd64 0.4-1
libpugixml1v5:amd64 1.13-0.2
libpulse-mainloop-glib0:amd64 16.1+dfsg1-2+b1
libpulse0:amd64 16.1+dfsg1-2+b1
libpulsedsp:amd64 16.1+dfsg1-2+b1
libpyside2-py3-5.15 5.15.8-2+b1
libpystring0:amd64 1.1.4-1
libpython2-stdlib:amd64 2.7.18-3
libpython2.7-minimal:amd64 2.7.18-13.2
libpython2.7-stdlib:amd64 2.7.18-13.2
libpython3-all-dev:amd64 3.11.2-1+b1
libpython3-dev:amd64 3.11.2-1+b1
libpython3-stdlib:amd64 3.11.2-1+b1
libpython3.10:amd64 3.10.9-1
libpython3.10-minimal:amd64 3.10.9-1
libpython3.10-stdlib:amd64 3.10.9-1
libpython3.11:amd64 3.11.2-6
libpython3.11-dev:amd64 3.11.2-6
libpython3.11-minimal:amd64 3.11.2-6
libpython3.11-stdlib:amd64 3.11.2-6
libpython3.9-minimal:amd64 3.9.13-1
libqcow1:amd64 20201213-1+b2
libqhull-r8.0:amd64 2020.2-5
libqmi-glib5:amd64 1.32.2-1
libqmi-proxy 1.32.2-1
libqrcodegencpp1:amd64 1.8.0-1.1
libqrencode4:amd64 4.1.1-1
libqrtr-glib0:amd64 1.2.2-1
libqscintilla2-qt5-15:amd64 2.13.3+dfsg-3
libqscintilla2-qt5-l10n 2.13.3+dfsg-3
libqt5charts5:amd64 5.15.4-2
libqt5concurrent5:amd64 5.15.8+dfsg-12
libqt5core5a:amd64 5.15.8+dfsg-12
libqt5dbus5:amd64 5.15.8+dfsg-12
libqt5designer5:amd64 5.15.8-2
libqt5gui5:amd64 5.15.8+dfsg-12
libqt5help5:amd64 5.15.8-2
libqt5multimedia5:amd64 5.15.8-2
libqt5multimedia5-plugins:amd64 5.15.8-2
libqt5multimediagsttools5:amd64 5.15.4-2
libqt5multimediawidgets5:amd64 5.15.8-2
libqt5network5:amd64 5.15.8+dfsg-12
libqt5opengl5:amd64 5.15.8+dfsg-12
libqt5positioning5:amd64 5.15.8+dfsg-2
libqt5printsupport5:amd64 5.15.8+dfsg-12
libqt5qml5:amd64 5.15.8+dfsg-3
libqt5qmlmodels5:amd64 5.15.8+dfsg-3
libqt5quick5:amd64 5.15.8+dfsg-3
libqt5quickwidgets5:amd64 5.15.8+dfsg-3
libqt5script5:amd64 5.15.8+dfsg-2
libqt5sensors5:amd64 5.15.8-2
libqt5serialport5:amd64 5.15.8-2
libqt5sql5:amd64 5.15.8+dfsg-12
libqt5sql5-sqlite:amd64 5.15.8+dfsg-12
libqt5svg5:amd64 5.15.8-2
libqt5test5:amd64 5.15.8+dfsg-12
libqt5waylandclient5:amd64 5.15.8-2
libqt5waylandcompositor5:amd64 5.15.8-2
libqt5webchannel5:amd64 5.15.8-2
libqt5webengine-data 5.15.13+dfsg-1~deb12u1
libqt5webenginecore5:amd64 5.15.13+dfsg-1~deb12u1
libqt5webenginewidgets5:amd64 5.15.13+dfsg-1~deb12u1
libqt5webkit5:amd64 5.212.0~alpha4-30
libqt5widgets5:amd64 5.15.8+dfsg-12
libqt5x11extras5:amd64 5.15.4-2
libqt5xml5:amd64 5.15.8+dfsg-12
libqt5xmlpatterns5:amd64 5.15.8-2
libqtermwidget5-0:amd64 0.16.1-1
libquadmath0:amd64 12.2.0-14
libquazip5-1:amd64 0.9.1-3
libqxp-0.0-0 0.0.2-1+b3
librabbitmq4:amd64 0.11.0-1+b1
libradare2-5.0.0:amd64 5.5.0+dfsg-1
libradare2-common 5.5.0+dfsg-1
libradare2-dev 5.5.0+dfsg-1
libradcli4 1.2.11-1+b2
librados2 16.2.10+ds-1
libraptor2-0:amd64 2.0.15-4
libraqm0:amd64 0.7.0-4
librasqal3:amd64 0.9.33-2
librav1e0:amd64 0.5.1-6
libraw1394-11:amd64 2.1.2-2
libraw19:amd64 0.19.2-2
libraw20:amd64 0.20.2-2+b1
librbd1 16.2.10+ds-1
librdf0:amd64 1.0.17-3
librdmacm1:amd64 42.0-1+b1
libre2-9:amd64 20220601+dfsg-1+b1
libreadline8:amd64 8.2-1.3
libreadonly-perl 2.050-3
librecode0:amd64 3.6-24
libref-util-perl 0.204-2
libref-util-xs-perl 0.117-2+b1
libregexp-assemble-perl 0.38-2
libregexp-common-perl 2017060201-3
libregexp-ipv6-perl 0.03-3
libregf1:amd64 20201007-2+b2
libregfi1 1.0.1+svn287-9
libreoffice 4:7.4.5-3
libreoffice-base 4:7.4.5-3
libreoffice-base-core 4:7.4.5-3
libreoffice-base-drivers 4:7.4.5-3
libreoffice-calc 4:7.4.5-3
libreoffice-common 4:7.4.5-3
libreoffice-core 4:7.4.5-3
libreoffice-draw 4:7.4.5-3
libreoffice-impress 4:7.4.5-3
libreoffice-java-common 4:7.4.5-3
libreoffice-math 4:7.4.5-3
libreoffice-nlpsolver 4:0.9+LibO7.4.5-3
libreoffice-report-builder 4:7.4.5-3
libreoffice-report-builder-bin 4:7.4.5-3
libreoffice-script-provider-bsh 4:7.4.5-3
libreoffice-script-provider-js 4:7.4.5-3
libreoffice-script-provider-python 4:7.4.5-3
libreoffice-sdbc-firebird 4:7.4.5-3
libreoffice-sdbc-hsqldb 4:7.4.5-3
libreoffice-sdbc-mysql 4:7.4.5-3
libreoffice-sdbc-postgresql 4:7.4.5-3
libreoffice-style-colibre 4:7.4.5-3
libreoffice-wiki-publisher 4:1.2.0+LibO7.4.5-3
libreoffice-writer 4:7.4.5-3
librepository-java 1.1.6-4
libresid-builder0c2a 2.1.1-15+b1
librevenge-0.0-0:amd64 0.0.5-3
librist4:amd64 0.2.7+dfsg-1
librlottie0-1:amd64 0.1+dfsg-4
librole-tiny-perl 2.002004-1
librpc-xml-perl 0.82-1
librsvg2-2:amd64 2.54.5+dfsg-1
librsvg2-common:amd64 2.54.5+dfsg-1
librtaudio6:amd64 5.2.0~ds1-2
librtlsdr0:amd64 0.6.0-4
librtmp1:amd64 2.4+20151223.gitfa8646d.1-2+b2
librttopo1:amd64 1.1.0-3
librubberband2:amd64 3.1.2+dfsg0-1
libruby:amd64 1:3.1
libruby2.7:amd64 2.7.4-1+b1
libruby3.0:amd64 3.0.4-7+b1
libruby3.1:amd64 3.1.2-7
libsac-java 1.3+dfsg-6
libsamplerate0:amd64 0.2.2-3
libsane-common 1.1.1-5
libsane1:amd64 1.1.1-5
libsasl2-2:amd64 2.1.28+dfsg-10
libsasl2-modules:amd64 2.1.28+dfsg-10
libsasl2-modules-db:amd64 2.1.28+dfsg-10
libsbc1:amd64 2.0-1
libsbig4 4.9.9-4
libsbsms10:amd64 2.3.0-1
libscalar-list-utils-perl 1:1.63-1+b1
libscca1:amd64 20200717-1+b2
libsdl-image1.2:amd64 1.2.12-13+b2
libsdl1.2debian:amd64 1.2.15+dfsg2-8
libsdl2-2.0-0:amd64 2.26.2+dfsg-1
libsdl2-image-2.0-0:amd64 2.6.0+dfsg-1
libsdl2-mixer-2.0-0:amd64 2.6.1+dfsg-1
libsdl2-ttf-2.0-0:amd64 2.20.1+dfsg-2
libseccomp2:amd64 2.5.4-1+b2
libsecret-1-0:amd64 0.20.5-3
libsecret-common 0.20.5-3
libselinux1:amd64 3.4-1+b4
libsemanage-common 3.4-1
libsemanage2:amd64 3.4-1+b4
libsensors-config 1:3.6.0-7.1
libsensors5:amd64 1:3.6.0-7.1
libsensors5:i386 1:3.6.0-7.1
libsepol2:amd64 3.4-2
libserd-0-0:amd64 0.30.16-1
libserf-1-1:amd64 1.3.9-11
libserializer-java 1.1.6-6
libservlet-api-java 4.0.1-2
libservlet3.1-java 1:4.0.1-2
libshiboken2-py3-5.15 5.15.8-2+b1
libshine3:amd64 3.1.1-2
libshout3:amd64 2.4.6-1+b1
libsidplay1v5:amd64 1.36.60-1
libsidplay2 2.1.1-15+b1
libsigc++-2.0-0v5:amd64 2.12.0-1
libsigc++-3.0-0:amd64 3.4.0-6
libsigscan1:amd64 20201117-1+b2
libsigsegv2:amd64 2.14-1
libslang2:amd64 2.3.3-2
libslirp0:amd64 4.7.0-1
libsm-dev:amd64 2:1.2.3-1
libsm6:amd64 2:1.2.3-1
libsmartcols1:amd64 2.38.1-4
libsmbclient:amd64 2:4.17.7+dfsg-1
libsmdev1:amd64 20190315-2+b2
libsmi2ldbl:amd64 0.4.8+dfsg2-16
libsmraw1:amd64 20181227-2+b2
libsnappy1v5:amd64 1.1.9-2
libsndfile1:amd64 1.0.31-2
libsndio7.0:amd64 1.9.0-0.3+b1
libsnmp-base 5.9.3+dfsg-2
libsnmp-perl 5.9.3+dfsg-2
libsnmp40:amd64 5.9.3+dfsg-1
libsoapysdr0.8:amd64 0.8.1-2+b1
libsocket++1:amd64 1.12.13+git20131030.5d039ba-1+b1
libsocket6-perl 0.29-3
libsodium23:amd64 1.0.18-1
libsombok3:amd64 2.4.0-2+b1
libsonic0:amd64 0.2.0-12
libsord-0-0:amd64 0.16.14+git221008-1
libsoundtouch1:amd64 2.3.2+ds1-1
libsoup-3.0-0:amd64 3.2.2-2
libsoup-3.0-common 3.2.2-2
libsoup-gnome2.4-1:amd64 2.74.3-1
libsoup2.4-1:amd64 2.74.3-1
libsoup2.4-common 2.74.3-1
libsource-highlight-common 3.1.9-4.2
libsource-highlight4v5:amd64 3.1.9-4.2+b3
libsox-fmt-alsa:amd64 14.4.2+git20190427-3
libsox-fmt-base:amd64 14.4.2+git20190427-3
libsox3:amd64 14.4.2+git20190427-3
libsoxr0:amd64 0.1.3-4
libspa-0.2-bluetooth:amd64 0.3.65-3
libspa-0.2-modules:amd64 0.3.65-3
libspandsp2:amd64 0.0.6+dfsg-2
libspatialaudio0:amd64 0.3.0+git20180730+dfsg1-2+b1
libspatialite7:amd64 5.0.1-3
libspdlog1:amd64 1:1.10.0+ds-0.1
libspecio-perl 0.48-1
libspectre1:amd64 0.2.12-1
libspeechd2:amd64 0.11.4-2
libspeex1:amd64 1.2.1-1
libspeexdsp1:amd64 1.2.1-1
libsphinxbase3:amd64 0.8+5prealpha+1-15
libspice-server1:amd64 0.15.1-1
libspiffy-perl 0.46-1
libspnav0 1.0-1
libspreadsheet-parseexcel-perl 0.6500-3
libspreadsheet-writeexcel-perl 2.40-4
libsqlite3-0:amd64 3.40.1-1
libsratom-0-0:amd64 0.6.14-1
libsrt1.5-gnutls:amd64 1.5.1-1
libsrt1.5-openssl:amd64 1.5.1-1
libsrtp2-1:amd64 2.4.2-3
libss2:amd64 1.46.6~rc1-1.1
libssh-4:amd64 0.10.4-2
libssh-gcrypt-4:amd64 0.10.4-2
libssh2-1:amd64 1.10.0-3+b1
libssl-dev:amd64 3.0.7-1
libssl1.0.2:amd64 1.0.2q-2
libssl1.1:amd64 1.1.1o-1
libssl3:amd64 3.0.7-1
libstaroffice-0.0-0:amd64 0.0.7-1
libstartup-notification0:amd64 0.12-6+b1
libstdc++-11-dev:amd64 11.3.0-11
libstdc++-12-dev:amd64 12.2.0-14
libstdc++6:amd64 12.2.0-14
libstdc++6:i386 12.2.0-14
libstemmer0d:amd64 2.2.0-2
libstoken1:amd64 0.92-1
libstring-crc32-perl 2.100-2
libstring-format-perl 1.18-1
libstring-random-perl 1:0.32-2
libstrongswan 5.9.8-3
libstrongswan-standard-plugins 5.9.8-3
libsub-exporter-perl 0.989-1
libsub-exporter-progressive-perl 0.001013-3
libsub-identify-perl 0.14-3
libsub-install-perl 0.929-1
libsub-name-perl:amd64 0.26-2+b1
libsub-quote-perl 2.006006-3
libsubid4:amd64 1:4.13+dfsg1-1
libsuil-0-0:amd64 0.10.18-1
libsuitesparseconfig5:amd64 1:5.12.0+dfsg-2
libsuperlu5:amd64 5.3.0+dfsg1-2+b1
libsvn1:amd64 1.14.2-4+b1
libsvtav1enc1:amd64 1.4.1+dfsg-1
libswresample3:amd64 7:4.4.2-1+b1
libswresample4:amd64 7:5.1.2-3
libswscale6:amd64 7:5.1.2-3
libsybdb5:amd64 1.3.6-1.1
libsyn123-0:amd64 1.31.1-1
libsynctex2:amd64 2022.20220321.62855-4
libsystemd-shared:amd64 252.4-1
libsystemd0:amd64 252.4-1
libsz2:amd64 1.0.6-1+b1
libtag1v5:amd64 1.13-1
libtag1v5-vanilla:amd64 1.13-1
libtagc0:amd64 1.13-1
libtalloc2:amd64 2.4.0-f2
libtask-weaken-perl 1.06-2
libtasn1-6:amd64 4.19.0-2
libtbb12:amd64 2021.8.0-2
libtbbbind-2-5:amd64 2021.8.0-2
libtbbmalloc2:amd64 2021.8.0-2
libtcl8.6:amd64 8.6.13+dfsg-1
libtdb1:amd64 1.4.8-2
libteamdctl0:amd64 1.31-1
libteckit0:amd64 2.5.11+ds1-1+b1
libtecla1:amd64 1.6.3-3+b1
libterm-readkey-perl 2.38-2+b1
libterm-readline-gnu-perl 1.45-1
libtevent0:amd64 0.13.0-2
libtexlua53-5:amd64 2022.20220321.62855-4
libtexluajit2:amd64 2022.20220321.62855-4
libtext-charwidth-perl:amd64 0.04-11
libtext-iconv-perl:amd64 1.7-8
libtext-wrapi18n-perl 0.06-10
libtfm1:amd64 0.13.1-1
libthai-data 0.1.29-1
libthai0:amd64 0.1.29-1
libtheora0:amd64 1.1.1+dfsg.1-16.1
libthrift-0.16.0:amd64 0.16.0-5
libthunarx-3-0:amd64 4.18.2-1
libtie-ixhash-perl 1.23-4
libtiff5:amd64 4.4.0-3
libtiff6:amd64 4.5.0-5
libtimedate-perl 2.3300-2
libtinfo-dev:amd64 6.4-2
libtinfo5:amd64 6.4-2
libtinfo6:amd64 6.4-2
libtinfo6:i386 6.4-2
libtirpc-common 1.3.3+ds-1
libtirpc-dev:amd64 1.3.3+ds-1
libtirpc3:amd64 1.3.3+ds-1
libtk8.6:amd64 8.6.13-1
libtomcrypt1:amd64 1.18.2-6
libtommath1:amd64 1.2.0-6
libtotem-plparser-common 3.26.6-1
libtotem-plparser18:amd64 3.26.6-1+b1
libtpms0:amd64 0.9.2-3.1
libtry-tiny-perl 0.31-2
libtsan0:amd64 11.3.0-11
libtsan2:amd64 12.2.0-14
libtsk19:amd64 4.11.1+dfsg-1+b1
libtss2-esys-3.0.2-0:amd64 3.2.1-2
libtss2-mu0:amd64 3.2.1-2
libtss2-sys1:amd64 3.2.1-2
libtss2-tcti-cmd0:amd64 3.2.1-2
libtss2-tcti-device0:amd64 3.2.1-2
libtss2-tcti-mssim0:amd64 3.2.1-2
libtss2-tcti-swtpm0:amd64 3.2.1-2
libtss2-tctildr0:amd64 3.2.1-2
libtumbler-1-0:amd64 4.18.0-1
libturbojpeg0:amd64 1:2.1.2-1+b1
libtwolame0:amd64 0.4.0-2
libtypes-serialiser-perl 1.01-1
libu2f-udev 1.1.10-3
libubertooth1:amd64 2020.12.R1-0kali2
libubootenv-tool 0.3.2-1
libubootenv0.1:amd64 0.3.2-1
libubsan1:amd64 12.2.0-14
libuchardet0:amd64 0.0.7-1
libucl1:amd64 1.03+repack-6
libudev1:amd64 252.4-1
libudfread0:amd64 1.1.2-1
libudisks2-0:amd64 2.9.4-4
libuhd4.1.0:amd64 4.1.0.5-3+b2
libuhd4.2.0:amd64 4.2.0.0+ds1-3
libumfpack5:amd64 1:5.12.0+dfsg-2
libunbound8:amd64 1.17.0-1
libunicode-linebreak-perl 0.0.20190101-1+b5
libunicode-map-perl 0.112-13+b1
libunistring2:amd64 1.0-2
libunistring2:i386 1.0-2
libuno-cppu3 4:7.4.5-3
libuno-cppuhelpergcc3-3 4:7.4.5-3
libuno-purpenvhelpergcc3-3 4:7.4.5-3
libuno-sal3 4:7.4.5-3
libuno-salhelpergcc3-3 4:7.4.5-3
libunoloader-java 4:7.4.5-3
libunsafessl1.0.2:amd64 1.0.2u-0kali1
libunwind8:amd64 1.6.2-3
libupnp17:amd64 1:1.14.17-2
libupower-glib3:amd64 0.99.20-2
liburcu8:amd64 0.13.2-1
liburi-perl 5.17-1
liburing2:amd64 2.3-3
liburiparser1:amd64 0.9.7+dfsg-1
libusb-0.1-4:amd64 2:0.1.12-32
libusb-1.0-0:amd64 2:1.0.26-1
libusb3380-0:amd64 0.0.1+git20190125.c83d1e9-2
libusbmuxd6:amd64 2.0.2-3
libusbredirparser1:amd64 0.13.0-1
libutempter0:amd64 1.2.1-2
libutf8proc2:amd64 2.8.0-1
libuuid-perl 0.28-2+b1
libuuid1:amd64 2.38.1-4
libuv1:amd64 1.44.2-1
libuv1-dev:amd64 1.44.2-1
libv4l-0:amd64 1.22.1-5+b1
libv4lconvert0:amd64 1.22.1-5+b1
libva-drm2:amd64 2.18.0-1
libva-wayland2:amd64 2.18.0-1
libva-x11-2:amd64 2.18.0-1
libva2:amd64 2.18.0-1
libvamp-hostsdk3v5:amd64 2.10.0-3
libvariable-magic-perl 0.63-1+b1
libvdeplug2:amd64 4.0.1-4
libvdpau-va-gl1:amd64 0.4.2-1+b1
libvdpau1:amd64 1.5-2
libvhdi1:amd64 20210425-1+b2
libvidstab1.1:amd64 1.1.0-2+b1
libvirglrenderer1:amd64 0.10.4-1
libvisio-0.1-1:amd64 0.1.7-1+b3
libvisual-0.4-0:amd64 0.4.0-19
libvlc-bin:amd64 3.0.18-2+b1
libvlc5:amd64 3.0.18-2+b1
libvlccore9:amd64 3.0.18-2+b1
libvmdk1:amd64 20200926-2+b2
libvncclient1:amd64 0.9.14+dfsg-1
libvncserver1:amd64 0.9.14+dfsg-1
libvo-aacenc0:amd64 0.1.3-2
libvo-amrwbenc0:amd64 0.1.3-2
libvolk2-bin 2.5.2-3
libvolk2-dev:amd64 2.5.2-3
libvolk2.5:amd64 2.5.2-3
libvolume-key1:amd64 0.3.12-5
libvorbis0a:amd64 1.3.7-1
libvorbisenc2:amd64 1.3.7-1
libvorbisfile3:amd64 1.3.7-1
libvpx7:amd64 1.12.0-1
libvsgpt1:amd64 20211115-0kali1+b1
libvshadow1:amd64 20190323-2+b2
libvslvm1:amd64 20181227-1.1+b4
libvte-2.91-0:amd64 0.68.0-1+b1
libvte-2.91-common 0.68.0-1+b1
libvulkan1:amd64 1.3.231.1-1
libwacom-common 2.5.0-1
libwacom9:amd64 2.5.0-1
libwavpack1:amd64 5.6.0-1
libwayland-client0:amd64 1.21.0-1
libwayland-cursor0:amd64 1.21.0-1
libwayland-egl1:amd64 1.21.0-1
libwayland-server0:amd64 1.21.0-1
libwbclient0:amd64 2:4.17.4+dfsg-2
libwebkit2gtk-4.0-37:amd64 2.36.4-1
libwebkit2gtk-4.1-0:amd64 2.36.4-1
libwebp7:amd64 1.2.4-0.1
libwebpdemux2:amd64 1.2.4-0.1
libwebpmux3:amd64 1.2.4-0.1
libwebrtc-audio-processing1:amd64 0.3-1+b1
libwebsocket-api-java 1.1-2
libwebsockets16:amd64 4.0.20-3+b1
libwhereami0:amd64 0.0~git20200503.e07bc35-1
libwildmidi2:amd64 0.4.3-1
libwine:amd64 8.0~rc3~repack-1
libwinpr2-2:amd64 2.7.0+dfsg1-1+b2
libwireplumber-0.4-0:amd64 0.4.13-1
libwireshark-data 4.0.3-1
libwireshark15:amd64 3.6.6-1
libwiretap12:amd64 3.6.6-1
libwmf-0.2-7:amd64 0.2.12-5
libwmf-bin 0.2.12-5
libwmflite-0.2-7:amd64 0.2.12-5
libwnck-3-0:amd64 43.0-3
libwnck-3-common 43.0-3
libwoff1:amd64 1.0.2-2
libwpd-0.10-10:amd64 0.10.3-2+b1
libwpe-1.0-1:amd64 1.14.0-1
libwpebackend-fdo-1.0-1:amd64 1.14.0-1
libwpg-0.3-3:amd64 0.3.3-1
libwps-0.4-4:amd64 0.4.13-1
libwrap0:amd64 7.6.q-32
libwsutil13:amd64 3.6.6-1
libwww-mechanize-perl 2.15-1
libwww-perl 6.67-1
libwww-robotrules-perl 6.02-1
libwxbase3.2-1:amd64 3.2.2+dfsg-2
libwxgtk-gl3.2-1:amd64 3.2.2+dfsg-2
libwxgtk3.2-1:amd64 3.2.2+dfsg-2
libx11-6:amd64 2:1.8.4-2
libx11-6:i386 2:1.8.4-2
libx11-data 2:1.8.4-2
libx11-dev:amd64 2:1.8.4-2
libx11-protocol-perl 0.56-9
libx11-xcb1:amd64 2:1.8.4-2
libx11-xcb1:i386 2:1.8.4-2
libx264-163:amd64 2:0.163.3060+git5db6aa6-2
libx264-164:amd64 2:0.164.3095+gitbaee400-2+b1
libx265-199:amd64 3.5-2+b1
libx86-1:amd64 1.1+ds1-12
libxapian30:amd64 1.4.22-1
libxapp-gtk3-module:amd64 2.4.3-1
libxapp1:amd64 2.4.3-1
libxatracker2:amd64 22.3.6-1+deb12u1
libxau-dev:amd64 1:1.0.9-1
libxau6:amd64 1:1.0.9-1
libxau6:i386 1:1.0.9-1
libxaw7:amd64 2:1.0.14-1
libxcb-composite0:amd64 1.15-1
libxcb-damage0:amd64 1.15-1
libxcb-dri2-0:amd64 1.15-1
libxcb-dri2-0:i386 1.15-1
libxcb-dri3-0:amd64 1.15-1
libxcb-dri3-0:i386 1.15-1
libxcb-glx0:amd64 1.15-1
libxcb-glx0:i386 1.15-1
libxcb-icccm4:amd64 0.4.1-1.1
libxcb-image0:amd64 0.4.0-2
libxcb-keysyms1:amd64 0.4.0-1+b2
libxcb-present0:amd64 1.15-1
libxcb-present0:i386 1.15-1
libxcb-randr0:amd64 1.15-1
libxcb-randr0:i386 1.15-1
libxcb-record0:amd64 1.15-1
libxcb-render-util0:amd64 0.3.9-1+b1
libxcb-render0:amd64 1.15-1
libxcb-screensaver0:amd64 1.15-1
libxcb-shape0:amd64 1.15-1
libxcb-shm0:amd64 1.15-1
libxcb-shm0:i386 1.15-1
libxcb-sync1:amd64 1.15-1
libxcb-sync1:i386 1.15-1
libxcb-util1:amd64 0.4.0-1+b1
libxcb-xfixes0:amd64 1.15-1
libxcb-xfixes0:i386 1.15-1
libxcb-xinerama0:amd64 1.15-1
libxcb-xinput0:amd64 1.15-1
libxcb-xkb1:amd64 1.15-1
libxcb-xv0:amd64 1.15-1
libxcb1:amd64 1.15-1
libxcb1:i386 1.15-1
libxcb1-dev:amd64 1.15-1
libxcomposite1:amd64 1:0.4.5-1
libxcursor1:amd64 1:1.2.1-1
libxcvt0:amd64 0.1.2-1
libxdamage1:amd64 1:1.1.6-1
libxdmcp-dev:amd64 1:1.1.2-3
libxdmcp6:amd64 1:1.1.2-3
libxdmcp6:i386 1:1.1.2-3
libxdo3:amd64 1:3.20160805.1-5
libxerces-c3.2:amd64 3.2.3+debian-3+b1
libxext6:amd64 2:1.3.4-1+b1
libxext6:i386 2:1.3.4-1+b1
libxfce4panel-2.0-4 4.18.1-1
libxfce4ui-2-0:amd64 4.18.1-1
libxfce4ui-common 4.18.1-1
libxfce4ui-utils 4.18.1-1
libxfce4util-bin 4.18.1-1
libxfce4util-common 4.18.1-1
libxfce4util7:amd64 4.18.1-1
libxfconf-0-3:amd64 4.18.0-1
libxfixes3:amd64 1:6.0.0-2
libxfixes3:i386 1:6.0.0-2
libxfont2:amd64 1:2.0.6-1
